pid,score
17567675,63.599262
21441686,62.303005
21218027,61.874527
19864480,60.684875
19295414,59.75336
22137551,57.541336
17633120,57.023235
23300833,56.50361
19919770,55.993263
22876056,55.934185
20964612,55.907272
19663563,55.66539
21206746,55.37094
17943842,55.089283
19837220,55.057167
22508485,54.302814
19282814,54.193336
20560398,54.19071
21575294,54.12531
20569083,53.03853
20193346,52.885063
19274101,52.735466
22616147,52.602016
19769553,52.29344
18160750,51.829556
20216334,51.8218
18768342,51.809208
20043600,51.58048
20626944,51.498093
22416477,51.424114
19697852,51.40695
22877305,51.280888
19066507,51.236046
22240465,50.762634
19514452,50.660553
18789463,50.515465
22283888,50.47885
19886382,50.44435
21494694,50.307713
17959640,50.305313
21080738,50.19247
21682800,49.842026
19947856,49.796852
22487587,49.3696
22640450,49.281673
19649540,49.252224
20097592,49.00583
17728509,48.985676
20143671,48.77826
20956153,48.75945
21181011,48.741005
20038484,48.71624
20063826,48.669266
19957782,48.664898
22838032,48.583836
19799262,48.490097
23019760,48.428158
18254061,48.36827
23273024,48.175545
22639322,48.103157
22858776,48.039757
23134697,48.000973
22412962,47.979675
17537768,47.910328
22240428,47.787853
19819258,47.66179
22670902,47.588444
20003696,47.56442
20688021,47.381912
20702667,47.306538
18388352,47.25351
19642313,47.04102
20805388,46.928394
18076513,46.900352
20688288,46.66151
21476129,46.554493
18284839,46.544334
17911026,46.48602
19813685,46.477684
20806481,46.46182
19720251,46.453453
20020043,46.39095
21902071,46.302555
20384207,46.298492
20185428,46.156525
20825313,46.136013
19001626,45.940495
22982125,45.665462
19229341,45.614063
20039878,45.52163
18564018,45.470367
22240425,45.399094
19423196,45.35086
21205434,45.31987
18182291,45.31023
19702161,45.2664
22333499,45.26578
20960948,45.246098
23355991,45.230927
19959346,45.13592
21195892,45.09831
19615836,45.06806
22981162,45.043903
19338514,45.005665
22583610,44.996136
21507477,44.9942
21818180,44.937866
22990163,44.92015
19317979,44.88137
19048941,44.842426
18288961,44.811104
19997151,44.795845
22507372,44.795364
19642573,44.779545
17504793,44.743927
19927763,44.673874
21678281,44.561794
17827640,44.511562
20868293,44.47847
18642658,44.35914
18591340,44.34753
20801589,44.281776
22320031,44.262054
20735924,44.261906
22041464,44.249256
19119013,44.22304
18427250,44.19022
22635525,44.10056
19297604,44.074448
19091734,43.996567
18822641,43.987923
18936837,43.853626
20720033,43.83472
23351653,43.78403
21392424,43.741055
17632049,43.73352
17599508,43.725876
22166567,43.69618
19397460,43.679115
18983794,43.601765
19146744,43.59178
20367955,43.540813
18043453,43.49482
21404574,43.494667
21441685,43.489044
19624920,43.484062
19186681,43.458977
19778553,43.45889
20656801,43.44548
19049764,43.415154
19812859,43.365276
21077032,43.29194
22015305,43.274357
22041778,43.268993
18681182,43.243954
21898274,43.185272
23211610,43.125015
20805715,43.072495
21392437,43.070435
21702174,43.038937
23023350,43.038536
22639309,42.999496
18354371,42.98653
22714597,42.93995
20550780,42.9199
21180647,42.883244
22080484,42.83167
21833615,42.82503
17639216,42.817272
21710856,42.814598
17607348,42.80184
20810777,42.754555
22779936,42.745857
23300635,42.73155
20429968,42.70529
19925965,42.645786
21991755,42.6372
22516236,42.62239
21127999,42.597088
17958985,42.596024
19268014,42.559017
18790240,42.505806
19017444,42.505436
19928553,42.472504
22118166,42.445072
21404656,42.424847
21913741,42.387436
22416663,42.37476
17913928,42.356777
20566877,42.30167
20718497,42.289978
18647461,42.23365
21441189,42.201145
21458935,42.179565
21279937,42.175106
21728153,42.166782
22197387,42.161385
22615839,42.14626
17376726,42.097076
19524332,42.05201
21439972,42.04648
20074411,42.04229
17366031,42.041866
22418278,41.99918
22183479,41.987377
23021650,41.97963
17389780,41.973118
22653772,41.939716
22000352,41.929962
22267771,41.919537
18653907,41.917416
21165340,41.90313
22440146,41.899857
21968363,41.898613
18651813,41.896496
17958981,41.895245
