pid,score
11398202,92.77246
9074915,88.579094
10445558,84.25453
1795424,83.963875
15957097,83.87855
14752188,82.51959
8310725,79.46164
3291775,74.79245
8465547,72.569496
9383346,72.53696
2191594,72.38945
7569125,70.93211
9853223,70.008224
14996154,69.72674
8055243,69.59046
15894867,69.494415
10449680,69.17196
16440415,69.013054
24131359,68.00086
1544564,67.00989
21434369,66.675026
9840517,66.327255
11554136,64.487564
24636963,63.99317
15966244,63.116177
15023013,62.935127
8539469,62.606106
10586017,62.522198
8491130,62.520107
15831220,62.03532
21434368,61.900608
24483032,61.697838
10919057,61.645817
17681735,61.072556
12960785,60.813465
9001545,60.749126
8284355,60.466167
10802871,60.028244
19744629,59.778088
15028314,59.554787
8865450,59.191734
19031933,59.107956
9891769,59.016357
12921574,58.94152
21519368,58.762375
11274566,58.532364
15757146,58.429478
8174983,58.422585
1463259,58.327496
17848957,58.251167
7667618,58.251095
1920896,58.235065
12607783,57.800102
16086122,57.739613
15955787,57.669514
17465457,57.485027
20076819,57.063984
22023087,56.885117
1633769,56.271313
1511822,55.95692
2659481,55.43215
22707246,55.338573
16446988,55.092117
12352295,55.055054
15202101,54.786694
20021869,54.777523
20349310,54.632908
10861417,54.576847
18926098,54.556046
8658217,54.523056
12552408,54.135216
22553412,53.969303
17963876,53.926445
8246026,53.90329
3070801,53.76965
10855851,53.63871
22864063,53.560307
16552963,53.490234
11817475,53.423992
7582581,53.282585
10370633,53.04301
1924784,52.99956
15086218,52.96126
19365980,52.853416
22083418,52.58257
23198557,52.539238
12063969,52.51257
17305993,52.163666
19744630,52.072784
25076782,51.900364
12040654,51.89013
14695759,51.866932
19565047,51.76262
9755399,51.601505
21385469,51.591766
8251741,51.478218
20669078,51.392914
21104163,51.318634
2038994,51.218895
1473669,51.210865
25310426,51.1952
24223855,51.194294
17522512,51.060555
8696704,50.91298
7940168,50.85272
8799392,50.841545
12582774,50.48767
2279643,50.462215
25531999,50.462063
18937292,50.433773
8658218,50.43256
8688702,50.311832
20214235,50.22363
12647078,50.19574
21051029,50.023785
9692582,49.89776
9842541,49.842373
17032186,49.734837
15672076,49.724228
22549558,49.60222
11398201,49.456596
23446466,49.406693
19565050,49.348976
25418949,49.324795
9451678,49.28224
20047128,49.0962
9013519,48.97148
1559451,48.847347
15630987,48.718246
23372369,48.645298
9101980,48.63882
17069596,48.58116
22203456,48.55002
8467967,48.54751
1633773,48.537434
18154819,48.465233
1991278,48.410465
16369707,48.36589
9064796,48.255825
11464493,48.191105
11992807,48.177414
24783909,48.155922
8417483,48.076813
7895567,47.889584
22978534,47.818478
9264913,47.782745
1854986,47.728554
9584569,47.69901
19356336,47.618736
10561303,47.548595
9245881,47.511383
11809546,47.48163
11306753,47.45678
19077478,47.417854
10696893,47.23965
16119315,47.199654
25234769,47.17442
2028957,47.153458
24108557,47.035725
10636063,47.031258
9931629,46.933643
15229425,46.686684
10751531,46.686356
12499740,46.57325
17152491,46.50581
14585568,46.410004
24782610,46.26881
25132764,46.018574
7713001,46.013405
8836713,45.900887
8519241,45.766033
19390927,45.70752
16082311,45.598835
24500321,45.573578
15243886,45.505398
20235004,45.481636
12269963,45.287003
22098836,45.255817
8929802,45.208218
8731844,45.17888
8365600,45.14658
23859450,45.135254
25320515,45.103626
12772051,44.990463
21830381,44.976532
23801875,44.966167
25283742,44.94467
8803568,44.92482
10549014,44.914238
25000218,44.744335
20617861,44.631863
19717032,44.469097
15297943,44.4685
10408157,44.408867
25162448,44.310352
10936934,44.198956
19264188,44.182446
19340737,44.10403
10026321,44.001446
8528972,43.95327
10802864,43.94597
17899502,43.87675
24646602,43.86095
14752658,43.83694
17148924,43.75924
8052089,43.617203
24671350,43.5531
1775939,43.53193
19360926,43.394646
15106347,43.268806
2179012,43.25827
20547601,43.22387
8491131,43.20871
7973591,43.202118
11077579,43.171
22978826,43.16861
14571720,43.13864
16996338,43.064972
22735877,43.041946
11080410,42.992504
12546517,42.987427
12544191,42.97607
7625216,42.96303
14749619,42.864136
1732981,42.816715
15243885,42.800884
20067055,42.737904
11335092,42.61197
20652857,42.452053
21278579,42.447277
8365619,42.343384
24659867,42.238514
16865626,42.23353
16817044,42.21832
8939844,42.130077
9607290,42.01811
19688686,41.925186
17454885,41.91903
9765088,41.906708
10745744,41.850792
17274543,41.84658
8479656,41.825176
10867453,41.692722
22633196,41.66781
10363201,41.65029
18330087,41.61285
19023576,41.554142
18645535,41.53453
10986052,41.5271
18317657,41.49796
16737418,41.4851
8287809,41.45448
2040468,41.453407
21140689,41.3641
19228527,41.267315
12783253,41.25802
8934164,41.184113
14765321,41.174488
24009205,41.173813
17048994,41.162415
3044720,41.12431
23722535,41.11925
18337043,41.004997
15056091,40.82677
8497780,40.796623
18374717,40.693882
18080789,40.64132
17357856,40.640766
8508381,40.607605
21444080,40.474834
7958647,40.180206
8287810,40.043068
21080306,40.017723
23026272,40.0108
11559651,39.993378
15908763,39.982365
10690599,39.895195
19077499,39.802746
12734683,39.788456
9831834,39.78348
15181133,39.771347
9106981,39.733788
9786108,39.71291
9842543,39.70384
8491133,39.694736
9681605,39.676693
24078993,39.651386
15783014,39.580284
21824594,39.522587
16193595,39.45848
15657854,39.41867
1757056,39.36292
20370729,39.338676
19685034,39.283737
7973291,39.250847
19744632,39.18801
10725618,39.177
19961528,39.175167
20676872,39.167217
11950802,39.147984
9509849,39.11554
8514069,39.09621
16405532,39.05743
25320516,39.02444
12542600,38.951893
22194049,38.915955
21523447,38.89264
