pid,score
17390188,195.32558
18080706,189.2616
18358678,163.97998
18376299,158.2474
22445528,144.67969
8055309,141.45906
19014474,133.67082
11513778,129.81883
20496543,128.12862
16365817,127.75099
8697345,126.75832
11753036,125.532936
18158802,124.81303
14712388,123.9384
9683761,123.52121
19099267,123.16957
11561607,122.511505
8979220,122.016396
22000199,121.98562
17966779,121.71714
9282269,121.60795
18053842,121.168335
10436817,120.35941
15757151,118.0509
11242914,116.881065
11240457,116.38694
14559190,116.248184
22752284,116.22119
9632157,116.21601
21092578,115.75578
17211362,115.70112
8342340,115.55998
20131556,115.510345
17570778,115.39762
7825319,114.918655
19281700,114.7413
20442519,114.38868
18333016,113.99287
17398060,113.73927
15756395,112.96812
15317546,112.77714
15270527,112.76415
10872980,112.54633
18084953,112.30258
11100336,112.218155
9622867,111.942505
7692681,111.85101
9117307,111.76765
22687967,111.67301
10235074,111.42873
15898907,110.768234
8473173,110.74391
15560566,110.49903
17538488,110.47257
16023436,110.46856
11216428,109.72053
15988662,109.70408
7919507,109.67918
20551656,109.12401
19361290,109.090645
18438121,108.934296
21103287,108.88574
22800979,108.86906
21154206,108.7525
20349090,108.74138
22672499,108.70724
22878576,108.48528
10596335,108.452866
22198808,108.3955
7339359,108.098976
8994980,108.033905
22015618,107.843636
16802577,107.61247
17593471,107.50701
15999286,107.46738
7857143,107.4584
9767969,107.39937
22288880,107.36964
16494542,107.32011
17723894,107.31622
18274843,107.1201
20920739,107.0484
22458522,106.97818
19297118,106.6512
19342003,106.37836
7772812,106.11365
12555292,106.08616
10872981,105.83874
18333077,105.75341
7716317,105.71289
15841735,105.61628
7855984,105.55134
14992566,105.3152
16286705,105.28008
19506584,105.27679
11142138,105.19179
9779627,105.17096
14627530,105.13755
9543520,105.034966
17080239,104.932396
7536405,104.89452
8185027,104.82983
20824382,104.69722
18264824,104.59922
14614198,104.598366
10401148,104.58938
12541039,104.55018
16511579,104.28029
11596897,104.275
9538925,104.11605
16236756,103.89163
17004867,103.7017
22104483,103.57736
9780991,103.54472
20589446,103.48549
18481497,103.4359
9752472,103.2864
9353438,103.26049
8270231,103.2315
1533759,103.10036
11077484,103.08105
9824369,103.07352
20184064,102.98024
7513830,102.95954
17001445,102.93253
12496534,102.8239
8047947,102.77602
130232,102.73283
16332496,102.61398
15019845,102.5821
12170019,102.471695
1425466,102.37546
16933163,102.36474
18520220,102.36046
18844905,102.29298
22251465,102.2883
1467784,102.255806
17896167,102.2525
10803831,102.244675
15211968,102.24344
14972237,102.15081
16753101,102.12646
8311137,102.03076
20444407,102.012825
11206888,101.983604
10235073,101.92211
6650665,101.78045
11869005,101.680565
14963788,101.351105
22179458,101.152664
10570348,101.1343
11565773,101.110306
12607785,101.06891
11992798,100.98967
9635808,100.96887
18820875,100.94379
22726557,100.81518
21544158,100.813805
19185415,100.80365
10235347,100.7061
3752174,100.68424
16041208,100.637184
10449975,100.62373
1595023,100.6186
20653697,100.454155
19752830,100.38399
16882271,100.24015
16108739,100.2114
6238398,100.06792
7716365,99.9978
15105650,99.94799
19455551,99.868904
15738842,99.76302
8415340,99.7253
21964708,99.634544
21347820,99.60846
12434099,99.5634
18332935,99.54388
12883790,99.45755
19102420,99.321495
9840078,99.1734
14752631,99.11624
20044772,99.06589
7504564,99.06519
15625032,99.06476
9834408,98.974815
8055231,98.83631
17355626,98.82912
7642243,98.82156
123500,98.59601
8840430,98.59329
1388297,98.58333
11459275,98.54951
21964709,98.49182
20375939,98.3354
18716544,98.275246
16257126,98.18745
10918161,98.183365
16753119,98.14768
2137895,98.104866
8506963,98.04437
7530358,98.04288
19263119,98.03725
22776306,98.00706
8050294,97.79452
10457331,97.77743
12630343,97.72164
22270995,97.663734
20623235,97.62755
12584600,97.601494
11985998,97.513336
21206325,97.50988
9354066,97.503265
8665187,97.49665
18057893,97.17478
19404673,97.11365
15862272,97.0971
22951042,96.627785
17824969,96.517845
7501349,96.46821
21394536,96.46384
17603921,96.427345
20210663,96.39912
1728064,96.34994
9351708,96.33354
15848700,96.29954
12676019,96.296844
19481184,96.21489
10202066,96.21473
8047946,96.18437
11051191,96.15628
20486080,96.1073
9866770,96.08227
8055313,95.9666
17593462,95.94904
9383346,95.71279
12958681,95.70207
20639849,95.69711
9860470,95.63387
17270544,95.6162
11314942,95.56701
11511878,95.559296
1364212,95.531296
11216434,95.518524
7349801,95.485214
11757538,95.482666
20206414,95.473625
11016462,95.44025
7954981,95.416794
22965511,95.261185
7986601,95.18985
20016434,95.17935
7988060,95.17498
8191994,95.147644
9918625,95.14621
20298660,95.07257
8037029,95.043884
10064755,95.02858
8914682,94.93287
19317933,94.915184
14653028,94.89288
17004868,94.88685
8079931,94.86774
17111849,94.83072
11956904,94.82548
12356142,94.82523
15145234,94.8063
11353961,94.72931
9296014,94.70943
9087834,94.67966
19845186,94.59086
8701270,94.52543
21757986,94.48235
12165832,94.44678
14691701,94.40549
12239959,94.39569
11605115,94.385315
11588770,94.3751
15599161,94.35979
18333037,94.34436
7947632,94.34394
11351161,94.34322
8480885,94.32719
21160842,94.324
10792318,94.30898
17893501,94.27009
18454103,94.246086
20117813,94.24114
14598159,94.12494
22391347,94.041954
17575765,94.02669
11077581,94.00907
21080088,93.97536
10837543,93.95578
21771366,93.91007
16767475,93.88217
21443442,93.84954
22490282,93.82449
11323764,93.796
11572023,93.78235
9703612,93.7574
19760971,93.71045
20027808,93.57388
20632189,93.54471
19865792,93.53082
9030469,93.51459
1385601,93.50927
20652331,93.49837
18622544,93.482086
16138769,93.44233
17332958,93.39534
22825652,93.38307
16858526,93.36404
12541037,93.35565
21434382,93.331375
8774657,93.28784
10549734,93.271736
21484306,93.18073
20494346,93.16754
15962401,93.16452
16775679,93.14074
16502196,93.110054
8345019,93.07282
17876869,93.02943
15307493,92.9633
7474405,92.94701
12907136,92.933784
15986639,92.92346
8211613,92.92059
15910728,92.87688
10399967,92.8106
22233666,92.781425
1306433,92.77832
11865375,92.744194
9074105,92.70659
15466080,92.66148
8640625,92.64252
21128059,92.63344
19841688,92.61098
9446363,92.60527
19806299,92.52099
14973750,92.5088
12399855,92.424934
10776880,92.42461
18436014,92.39579
12903571,92.37502
19792863,92.33656
16108738,92.30462
8746993,92.30017
16167493,92.29318
1851652,92.29127
18716530,92.2769
16021372,92.27085
9667697,92.239586
9208958,92.1897
21318976,92.15029
9622880,92.02386
21184115,91.99109
18536317,91.98066
21808595,91.96458
9183872,91.964195
18333078,91.95565
17407953,91.916466
8845981,91.91492
9776450,91.907974
12752345,91.77039
21882032,91.701256
11164136,91.57531
20127330,91.553925
1341493,91.33894
12811658,91.28973
1299664,91.26245
22447440,91.186005
19479267,91.17272
15984144,91.07735
9834354,91.07349
12523143,91.03346
22906350,90.99631
2958535,90.99317
12415844,90.97804
21181472,90.961334
15585395,90.89786
9499186,90.890915
10359358,90.87815
18438277,90.78914
9180956,90.77831
15549778,90.73412
19028662,90.693565
11077332,90.66504
2269526,90.62833
17001443,90.622734
12879689,90.589386
18095269,90.551506
9574186,90.44645
9449598,90.4212
19943600,90.37844
18333170,90.23357
626294,90.22861
19629373,90.209854
10656950,90.201546
14528224,90.18761
21656484,90.18668
15802448,90.169365
7652681,90.13289
11201005,90.120804
18327695,90.08669
8957494,90.084366
21268920,90.04569
12960788,90.04084
17499275,90.00268
17240619,89.99609
17116798,89.9885
17122984,89.98022
20421017,89.96872
19134084,89.93447
12500832,89.91686
10858477,89.86054
11231394,89.810326
15789792,89.80375
12139796,89.79714
9577034,89.78996
16294161,89.78374
11420845,89.71117
15202328,89.62058
15036195,89.53094
16218528,89.510704
15765303,89.46183
8261824,89.450134
18470572,89.385666
12820581,89.33143
11320477,89.298996
18563694,89.28602
19096256,89.21801
19609621,89.18562
10401135,89.18371
15492659,89.169205
12118921,89.15731
12023724,89.15214
9876678,89.14037
22750834,89.12709
10694079,89.123314
15249711,89.12028
18574411,89.03449
15365229,88.96662
17410453,88.94955
11822959,88.93279
9577033,88.92501
16698590,88.92345
19380649,88.91656
11548826,88.91296
20151126,88.85111
15849467,88.83808
16519823,88.82911
11982511,88.77604
1683393,88.67111
9565114,88.617004
10488585,88.53816
18161888,88.51711
8975989,88.51084
8067156,88.483284
16544067,88.40115
8942569,88.37028
12399839,88.312096
17074236,88.3091
7632150,88.30631
7754633,88.2962
15185200,88.294
2936262,88.27857
19432716,88.24989
21929674,88.16773
22689018,88.13826
21170223,88.01705
16322135,87.9935
9289581,87.98941
9773005,87.97044
9799149,87.95921
18491187,87.89644
8509045,87.890434
7857142,87.8703
11727149,87.85332
20805947,87.834145
21478068,87.70542
11268973,87.704285
10227930,87.66482
9882915,87.66383
21688462,87.56328
12071448,87.55149
12185052,87.54615
15627172,87.532524
14974658,87.45579
8884801,87.43776
8566842,87.40996
22709875,87.380516
17024542,87.29182
15744592,87.28872
17419274,87.270584
1341546,87.25506
10954455,87.25387
21857453,87.20641
20054579,87.18169
10222844,87.12539
21605536,87.08323
8217921,87.058266
22678336,87.03853
19139716,87.012955
22776602,86.96472
1296230,86.962265
22084777,86.923615
11319439,86.92173
9844405,86.908966
17476881,86.83238
19762047,86.791824
