pid,score
16979052,21.998077
19230608,18.246656
19509414,18.015165
19887215,17.594212
19502669,16.887001
17720798,16.284163
19409308,16.250801
17596002,15.983373
20103576,15.908855
18308183,15.17145
16910855,14.636558
15866244,14.625925
16053452,14.623976
18375403,14.158931
18156593,14.153693
18327798,13.96568
18399607,13.866382
19059895,13.641069
18509791,13.546388
17369556,13.44792
15805213,13.307068
19952240,13.073162
16337522,12.844492
19751026,12.767002
19185661,12.42861
16542602,12.42861
16177410,12.42861
18329943,12.408913
16194748,12.28315
16163559,12.174538
17913564,12.060394
16442988,11.995571
19341923,11.405853
19887291,11.345274
16826091,11.345274
18006674,11.33278
19451760,11.185715
17030126,11.185715
19294409,11.111662
17950628,11.111662
19385554,11.111662
19741350,11.106491
15891730,11.106491
19043356,11.103186
16357549,11.103186
16543591,11.103186
17333123,11.101808
16879042,11.091654
19811715,11.033415
17073249,11.033415
17187282,10.891663
15681266,10.864886
16915978,10.602688
19773527,10.334955
16287018,10.300075
17467393,10.181559
15995110,10.015636
17530226,9.976025
17894592,9.943184
18198786,9.943184
17728506,9.943184
18996236,9.815754
16776489,9.815754
16275573,9.784107
18523035,9.725489
16628056,9.433148
18703377,9.399176
18629425,9.399176
18399573,9.399176
18205566,9.399176
18562731,9.359159
19966099,9.269555
16303877,9.269555
19857179,9.269555
19062307,9.269555
17690321,9.210507
19031167,9.210507
15930554,9.210507
19427234,9.208721
15773565,9.208721
17075837,9.208721
17983693,9.208721
15877219,9.208721
17584933,9.208721
19841837,9.143805
16414467,9.143805
18438933,9.143805
18357656,9.143805
18309381,9.143805
16534714,9.143805
18332687,9.143805
19083717,9.094097
16219944,9.014889
18515961,9.014889
17983467,8.992518
17939614,8.992518
19346624,8.56772
16253043,8.565805
16843808,8.535628
17868838,8.535628
15723009,8.441927
19182042,8.440993
15650660,8.392887
17464615,8.392887
18057671,8.331075
17028867,8.202711
19047705,8.202711
16979053,8.1733265
19147374,8.090967
18358760,8.090967
18774737,8.090967
16303992,8.076937
19286910,8.04302
18201657,8.040674
18157491,8.040674
19794168,8.040674
17957065,8.031434
17340161,7.981455
