pid,score
17923638,294.249
18648805,216.40938
20385910,215.5599
15747152,210.09253
20430977,201.08798
20016455,200.88652
15955934,199.45691
15623696,197.35237
19819300,195.07787
19660834,194.06729
19939228,194.05167
18287270,190.0882
7605624,189.31223
3878390,188.62439
20858977,185.15942
16204712,183.21016
21640440,182.16621
18445746,181.94388
2601096,181.68896
16158009,181.54738
21764801,178.45482
17531450,177.87979
18566819,177.77586
22343502,177.17018
22872307,175.76494
22441582,175.31302
12790355,175.2652
7828614,173.65985
21276863,170.90808
9014454,170.28038
18631997,170.14261
18779428,168.9488
17704526,168.69075
20688420,168.13754
12764551,167.71748
23047371,167.32657
22892349,165.75392
14597319,165.6843
9389593,165.44434
21329844,165.32733
6381559,164.25467
11526211,164.0305
3486378,163.95654
15462408,163.81564
19142633,163.74417
22094481,161.03119
2785582,160.61682
2674513,160.22357
22044532,159.6775
19770055,159.44579
17065593,159.39578
22383132,158.94757
11079505,158.25345
1571076,157.45866
21940621,157.39587
19001534,156.50891
15695781,156.29138
19489069,156.07932
10549796,155.27582
23179062,155.22429
18376055,154.36264
20861634,154.06935
11694153,153.42572
21674695,152.6794
19693778,152.53313
11445252,152.24162
1339787,152.21754
11986126,151.75497
19433663,151.54916
16895260,151.30228
22166451,150.99255
22972646,150.77557
9700661,150.59682
19946781,150.5269
18367705,150.25958
19269116,149.53375
16311757,147.84361
16448722,147.81555
8433091,147.39229
12138659,147.20412
17548777,146.19093
21856969,146.14235
23109153,145.87064
20930300,145.79369
20605004,145.31024
1542386,144.98988
20860570,144.94798
20457960,144.7338
20539026,144.18457
9470127,143.96805
22213821,143.47585
15629765,142.70508
11051227,142.34918
20061645,142.23438
12111302,142.07657
20154432,141.13864
17545731,141.09323
16424838,140.73853
19076441,140.51933
3495606,140.44357
16298237,140.04141
19349228,140.0285
20738809,139.77505
12819409,139.6118
2601095,139.5415
19443597,139.15192
20733303,139.12878
1491741,139.06491
2935938,138.85031
22510256,138.82393
9576017,138.77167
22166456,138.56369
21675596,138.51907
18803648,138.40703
19587325,138.38437
11416738,138.26555
19021838,138.07222
23142262,136.47667
20332639,135.9673
