pid,score
19799262,96.39491
20735924,93.58247
22000352,90.17084
19001626,88.97154
18354371,87.23877
21441686,86.21547
19282814,85.7077
19642313,85.44281
20043601,83.7545
19186681,83.121635
18385639,82.94449
19864480,82.65904
21392424,82.362915
19318348,81.87746
20043600,81.81946
20688288,81.3112
19300407,81.255806
21218027,80.1192
18197909,79.57284
17449482,78.660965
19837220,78.03721
21494694,77.81515
19369103,77.67886
22137551,77.512184
23131265,77.18933
18182291,77.15776
20560398,77.0478
22507372,76.82744
19615836,76.58243
18714335,76.437386
22508485,76.419846
18700604,76.13129
17572033,75.629
22236842,75.45577
17567675,75.213615
20143671,74.95386
20806481,74.8799
21476129,74.527954
22118166,74.47714
21333105,74.372665
21682800,74.29857
20082573,74.11715
23041811,73.67862
21165340,73.48167
19591099,73.44704
19919770,73.049774
19769553,72.90474
17943842,72.66237
20689483,72.13226
19066507,71.98108
21385458,71.68326
23273024,71.543884
21315494,71.53402
22031080,71.25462
18768342,71.11042
17911026,71.02855
17633120,70.861305
18721186,70.74078
22553234,70.58034
19947856,70.54116
20478520,70.30211
19295414,70.28566
22197387,70.21261
22476720,70.03314
22024779,69.92652
19425395,69.730576
21392437,69.39607
23355991,69.17533
19514452,69.11979
18789463,69.119606
21169602,69.07171
22838032,69.00765
21566031,68.97439
18642658,68.67358
19886382,68.59643
18761951,68.51854
21515239,68.15292
19624920,67.94061
22240425,67.90994
20819259,67.76672
20802946,67.52709
20550780,67.15012
21441685,66.94444
23150983,66.687775
22545482,66.66127
22437912,66.47237
22283888,66.38251
20569083,66.24917
19919773,66.08031
18681182,65.97212
21206746,65.967026
22819371,65.95583
20634457,65.17853
20546189,65.13524
21195892,65.07733
23300833,65.022125
19317979,64.86039
23230563,64.77979
20662253,64.72659
20193346,64.67972
19957782,64.67486
20964612,64.63962
22450970,64.52576
21735861,64.42504
20537476,64.41078
20801589,64.260796
22423162,64.1884
19663563,64.17921
21940474,64.09572
22605803,64.09367
19049764,64.01739
22771606,63.959435
22183479,63.87903
20216334,63.773987
17970222,63.7517
21961327,63.71908
18160750,63.697353
18221534,63.477448
21315493,63.459328
22571993,63.42
17375249,63.38252
20185428,63.347244
19812859,63.330395
19928553,63.286835
20469748,63.276688
17594141,63.234207
21876059,63.211582
20626944,63.019947
19274101,63.017746
22616147,62.966454
21404656,62.859848
22250468,62.844975
18427250,62.75801
21401001,62.722054
21080738,62.7142
22440146,62.644165
21575294,62.64383
22670902,62.615795
19100168,62.549675
17376726,62.3571
21454737,62.32363
22418278,62.266216
20130374,62.057716
19338514,61.98189
21605366,61.884087
17827640,61.87954
21205434,61.87181
21519144,61.83201
20392352,61.75126
18254061,61.623817
19947806,61.483467
17584077,61.476738
22876056,61.472843
20299652,61.472244
22569099,61.466053
20843424,61.40465
20560404,61.143005
21296686,61.051765
22507563,61.010197
20388724,60.853714
20478518,60.80379
19927763,60.75344
20371920,60.62999
17728509,60.524654
23284681,60.474495
20020043,60.452927
18043453,60.401375
23019760,60.371025
21922781,60.345993
20656801,60.26747
22981162,60.228786
18713507,60.173294
22041778,60.08618
22877305,60.013836
22416477,60.01351
22702084,59.953583
20626942,59.900352
22639322,59.89781
20578521,59.882168
20810777,59.835495
22624407,59.77491
21597410,59.77474
20702667,59.646988
20715550,59.64322
19942741,59.613148
21127999,59.524677
22639309,59.51568
22412962,59.50153
18076513,59.468475
20705367,59.353745
20566357,59.296303
21507477,59.245323
21669029,59.07279
22450507,58.987495
19813685,58.931416
21289151,58.904755
20038484,58.888527
19297604,58.871475
22333499,58.86262
19621148,58.855606
17785156,58.817116
20429968,58.811806
19615945,58.77495
23134697,58.74296
21642292,58.673756
18320494,58.646164
20192820,58.446705
17599508,58.43193
22714597,58.42478
19494215,58.38491
20655262,58.366314
21406051,58.35028
20119864,58.32659
22858776,58.322037
