pid,score
7955310,62.867355
15996243,61.895782
11683822,60.46624
10933155,59.951813
19783341,54.2034
19712254,53.269356
19919611,53.026936
15462104,52.877945
9575401,50.05009
15848702,49.36781
15943627,48.26927
20436705,48.186604
15013330,47.472946
7986481,47.129375
12742493,47.117603
20299981,46.649788
17085983,46.178947
17845634,45.336395
19040561,45.246094
11567589,45.08751
12913060,45.045025
17640315,44.921864
9158024,44.46666
15200454,43.7101
7982418,43.568893
14636911,43.381447
15374805,42.923435
8231036,42.90786
19321942,42.849792
16636584,42.363792
20970625,42.299862
16014069,41.42173
20948378,41.181316
18510627,40.852272
8657415,40.833645
19833903,40.655262
10352196,40.621056
11936426,40.199314
17505133,40.154366
12945083,40.14666
12900820,40.107338
17172251,39.89316
20501456,39.049934
11022652,38.490578
1837116,38.34436
16030034,38.220493
18319217,38.16647
17533028,37.98494
19369689,37.572002
20019646,37.05104
7047115,36.657803
17047442,36.644173
19194569,36.547318
12641882,36.46473
18046083,36.20612
19059594,36.135765
15761631,36.040184
18550064,36.011677
12703884,35.875477
20308894,35.832176
14717425,35.768677
20350504,35.753395
19362802,35.738205
19939822,35.63536
19268412,35.624756
15213315,35.53944
10827380,35.100677
19416771,34.996387
14697941,34.90557
15985387,34.90224
10977792,34.824734
19100414,34.81533
20649758,34.477196
9100051,34.444454
15912119,34.237625
17550928,34.169212
16085465,34.097607
18403432,34.065933
11725913,34.062843
9564946,34.01299
18271835,33.822315
17185155,33.79113
17699471,33.751633
19692998,33.679497
17048205,33.510128
18818684,33.50131
15110601,33.351402
12617333,33.28388
15743997,33.214573
17925609,33.206985
17364118,33.03246
10450738,32.850983
8915964,32.844685
20690090,32.732716
17236656,32.681416
19644822,32.599483
8932262,32.424667
10584599,32.383785
17040978,32.347893
19886334,32.336052
2226509,32.12294
20090315,32.084087
17507891,32.000076
11777319,31.93784
17140167,31.818836
17699219,31.786585
16647710,31.7565
16640517,31.481411
17267536,31.33482
9738122,31.303661
6965831,31.278934
12713716,31.167896
9464592,31.162426
16216854,31.158224
20119930,31.138016
16815856,31.119
19852148,31.11428
20237457,31.106028
20648438,30.984566
20200622,30.979334
11172555,30.87994
18981625,30.683105
15496174,30.631195
17389785,30.439852
20921817,30.429037
11111956,30.355782
16282683,30.317616
11172558,30.275042
15539124,30.144884
8418631,30.062698
19781704,30.059996
16821026,30.000599
16202107,29.999067
18982357,29.987595
17136027,29.813774
20633852,29.793777
14750097,29.793192
15198880,29.761324
19965546,29.69225
16793151,29.687218
16105059,29.487553
20233537,29.469234
15546893,29.455334
18417740,29.368137
16245242,29.308498
9113492,29.245846
9596081,29.230991
15375022,29.20164
18984450,29.143581
1357450,29.137936
15601745,29.01764
12481147,29.010647
12195401,28.95618
11718051,28.942894
15365955,28.94162
12538744,28.878666
300984,28.763182
18562059,28.733809
18589097,28.6993
12382405,28.694405
15205654,28.605732
6979796,28.557184
7847356,28.552776
20586902,28.516006
19660392,28.47939
10386414,28.455975
19574342,28.393673
15633658,28.388872
19944310,28.352255
9604070,28.250177
12561095,28.234629
16408115,28.21503
1436308,28.212423
18086692,28.112179
18805157,28.079842
19164320,28.03271
8861439,28.015446
8461627,28.003986
16820623,27.958393
16647439,27.930925
8450597,27.896511
2029013,27.886356
9141000,27.861105
16952302,27.826618
17221034,27.804338
19886337,27.764627
20576822,27.726133
16080976,27.619457
17970775,27.608337
16780064,27.60209
18165772,27.593481
7900665,27.586374
16539621,27.586224
19339425,27.538265
18928155,27.53033
19306514,27.52822
18721508,27.508604
14669861,27.49456
19427449,27.430246
6372457,27.405487
2300998,27.245506
19667039,27.244427
12846761,27.228525
360837,27.158606
20576827,27.111649
18638584,27.018559
16968482,26.984161
15736585,26.87371
12975596,26.849983
18854671,26.842016
361277,26.743462
9198049,26.729467
16647461,26.676844
16534221,26.62027
17305080,26.597977
16481876,26.59716
15253738,26.508554
17374087,26.501125
10926109,26.368248
12965309,26.355083
18678302,26.35432
19159851,26.272907
19304128,26.268576
2014921,26.268024
16821493,26.25106
19580724,26.249273
11423581,26.19162
16938228,26.123934
18810699,26.1124
2667345,26.079475
9404111,26.047535
17365912,25.983465
16871241,25.959896
343680,25.959051
19179987,25.885351
16413522,25.881863
20586900,25.834707
18235089,25.817638
19114374,25.803467
17070422,25.760246
15252163,25.725246
16679099,25.647583
9135610,25.623163
16214439,25.604977
17617653,25.511875
16298258,25.51136
19765448,25.496967
9807034,25.49663
19379873,25.49427
19944316,25.469471
10816185,25.462658
16350818,25.454983
6351648,25.45341
17631213,25.420738
11390720,25.392277
17048206,25.332117
20535117,25.30978
11995323,25.291977
15633662,25.271027
18987306,25.257793
8437387,25.21575
12787418,25.20105
19853864,25.159044
15577064,25.112774
18322158,25.105005
12823672,25.075737
19853704,25.05171
18997458,25.026037
19775319,25.005676
16606867,24.921062
15956822,24.897991
11127308,24.892479
18083761,24.880869
15523169,24.874916
3552553,24.861534
19602775,24.852728
17008798,24.806461
17699259,24.699673
12547989,24.690449
18450828,24.68116
12437406,24.652334
11052267,24.611916
15241739,24.58942
20798338,24.56515
14583665,24.542862
15861353,24.467442
12859361,24.453909
12070108,24.423372
8039226,24.406815
20035639,24.398281
17057922,24.394997
15492470,24.322624
19713331,24.260714
6355509,24.250488
19241190,24.224966
8377288,24.213303
17102544,24.177387
7990283,24.173275
19838465,24.159473
11251260,24.105713
20948377,24.091156
14712426,24.074175
11679096,24.068604
15541787,24.066824
9567039,24.03844
16251246,24.009462
18336102,24.006306
15627718,24.006275
17667211,23.99973
19011275,23.999233
19924001,23.97424
2353652,23.887835
17471002,23.85709
17589626,23.80875
10808299,23.79636
15799174,23.77391
18562597,23.770618
16923438,23.764832
17346915,23.754244
17336702,23.650925
3532789,23.623388
11269673,23.538923
9914952,23.516228
7731145,23.472841
20224838,23.466473
17467825,23.416164
9071143,23.416164
17826390,23.36969
11833703,23.358307
1959245,23.354794
10955252,23.346937
15864241,23.333225
17003570,23.31997
20557861,23.3134
19440064,23.3112
19128934,23.304316
10232689,23.287382
17173262,23.217869
12865376,23.20547
16723988,23.188883
18381881,23.147404
18079149,23.145393
15496175,23.13634
17520568,23.131023
10147633,23.08164
17338428,23.056911
18191738,22.915348
11318755,22.910778
17224890,22.871181
18383049,22.870728
12048904,22.86559
17312351,22.848667
18716364,22.825176
11382689,22.803482
17452410,22.802708
11453576,22.789501
9361933,22.763618
17825738,22.748959
16163425,22.737705
11315400,22.681139
18528325,22.647263
19281735,22.614677
20476884,22.60785
14712183,22.597322
10544610,22.585867
19776568,22.585636
16310267,22.5728
15956072,22.5683
19247187,22.532097
6482169,22.525793
8654213,22.514767
18513419,22.49675
19401123,22.491787
18490301,22.465595
19021282,22.460169
19349293,22.440266
15059406,22.335716
8784984,22.324915
20470297,22.317268
10659582,22.296295
18621374,22.271269
18234846,22.268496
11849871,22.229183
11232976,22.221869
16911184,22.115086
17805238,22.113863
