topicid,pid,relevent_score
CD007427,15507585,1
CD007427,9754471,1
CD007427,19059801,1
CD007427,17461398,1
CD007427,16735587,1
CD007427,4055864,1
CD007427,18838403,1
CD007427,8934482,1
CD007427,14977651,1
CD007427,12659820,1
CD007427,9784804,1
CD007427,18090453,1
CD007427,15966539,1
CD007427,9848599,1
CD007427,9699824,1
CD007427,16210463,1
CD007427,9409800,1
CD007427,9509826,1
CD007427,11152790,1
CD007427,10627426,1
CD007427,15674840,1
CD007427,5054450,1
CD007427,18996735,1
CD007427,18375403,1
CD007427,16943859,1
CD007427,3345138,1
CD007427,15866244,1
CD007427,11154365,1
CD007427,16493175,1
CD007427,17728506,1
CD007427,15773565,1
CD007427,7632305,1
CD007427,19066669,1
CD007427,9875947,1
CD007427,8698718,1
CD007427,18555732,1
CD007427,17279037,1
CD007427,12079911,1
CD007427,16958437,1
CD007427,10652669,1
CD007427,329174,1
CD007427,11796399,1
CD007427,1670434,1
CD007427,9160946,1
CD007427,7552206,1
CD007427,17720798,1
CD007427,15572311,1
CD007427,18006674,1
CD007427,9641442,1
CD007427,16000664,1
CD007427,16226652,1
CD007427,18503815,1
CD007427,16915978,1
CD007427,18721119,1
CD007427,19181972,1
CD007427,18515961,1
CD007427,15839306,1
CD007427,15128189,1
CD007427,15007311,1
CD007427,17179786,1
CD007427,17478654,1
CD007427,2703509,1
CD007427,10875415,1
CD007427,16219944,1
CD007427,1587891,1
CD007427,16822450,1
CD007427,19059895,1
CD007427,17665351,1
CD007427,11172245,1
CD007427,11519084,1
CD007427,18456541,1
CD007427,18320379,1
CD007427,17620810,1
CD007427,18442680,1
CD007427,9442324,1
CD007427,11235656,1
CD007427,2264894,1
CD007427,18329943,1
CD007427,2722921,1
CD007427,10231101,1
CD007427,19230608,1
CD007427,8872551,1
CD007427,17210430,1
CD007427,10395434,1
CD007427,16127127,1
CD007427,2398090,1
CD007427,18308183,1
CD007427,12435645,1
CD007427,16357549,1
CD007427,16219939,1
CD007427,9875948,1
CD007427,19064153,1
CD007427,11129754,1
CD007427,5955638,1
CD007427,16282408,1
CD007427,11888140,1
CD007427,11558198,1
CD007427,18523035,1
CD007427,1809701,1
CD007427,16171635,1
CD007427,19064145,1
CD007427,19064147,1
CD007427,18357656,1
CD007427,18412933,1
CD007427,15273173,1
CD007427,11774135,1
CD007427,17932402,1
CD007427,11253973,1
CD007427,14610684,1
CD007427,9043609,1
CD007427,9113710,1
CD007427,12774998,1
CD007427,17148619,1
CD007427,8838729,1
CD007427,17504312,1
CD007427,16002494,1
CD007427,17504318,1
CD007427,15379239,1
CD007427,17027405,1
CD007427,8580945,1
CD007427,16148361,1
CD007427,8042491,1
CD007427,19083717,1
