pid,score
8623793,79.760155
12932863,73.7369
2875342,73.15479
7479589,70.16661
2062820,66.39682
20503238,66.29307
9742583,65.13881
1672957,65.01976
7678369,64.699005
7688120,62.819073
18461550,62.35874
10341399,62.138573
15507982,59.864105
18726925,59.7342
9209792,59.128723
18432600,59.057186
6174456,57.347923
7690522,57.157883
7519773,56.88668
12842057,56.65961
20020420,56.603886
14981387,55.884212
9023136,55.500885
8598771,55.495506
7485343,55.408905
7686337,55.33425
17342495,55.276478
7531397,55.235992
7542379,54.544575
7501329,54.24342
9885019,53.839287
7681977,53.29946
9512261,53.295288
15228997,53.25188
1480921,52.80728
7514290,52.501156
21091265,51.87017
19191730,51.82897
8623792,51.635303
9396880,51.378315
8143364,51.085392
9602476,50.64179
11491313,50.611237
16146246,50.426746
12798540,50.016865
8796771,49.927883
15824504,49.45999
1283634,49.401894
19246467,49.34003
11018262,49.290443
16946227,48.952084
7528054,48.860355
16475225,48.55917
11858892,48.31751
11920889,48.28918
7521964,48.207073
1382769,48.115055
10521748,48.11413
1382770,47.915356
2797638,47.75588
17346522,47.536755
21388026,47.257114
1699417,47.250114
7685088,47.062943
7530437,46.9864
1379094,46.82511
10551793,46.587875
20521242,46.569088
15280141,46.40934
15203574,46.178658
8623786,46.13361
11432311,46.052567
1724801,45.9469
9127156,45.810158
6207394,45.76085
11914564,45.71624
7979563,45.70479
10326883,45.59211
16149635,45.425163
7531330,45.31948
7534924,45.3078
8278148,45.251198
14764788,45.19556
9849008,45.193317
1702539,45.06813
9376009,44.965385
2531546,44.722603
9397608,44.33545
9369839,44.262127
15814219,44.16755
1717969,44.16621
7679788,44.153954
1370771,44.100674
10914623,44.076077
7540382,43.55459
15976112,43.47149
19106261,43.408413
7545778,43.404804
8750291,43.366543
16810709,43.356655
1710067,43.324375
9006816,43.239212
10704020,43.19628
15993391,43.064053
1692234,43.003883
11702835,42.87204
8506222,42.84049
11477806,42.72934
3067164,42.410484
18544579,42.167725
1700348,42.061485
2286032,41.9786
1912354,41.958344
2092856,41.805515
15906423,41.60588
2371469,41.4919
12393965,41.454666
9572391,41.394817
7679544,41.08293
10585342,41.065216
20829580,41.051006
8490091,41.039948
