topicid,pid,relevent_score
CD009593,21217135,0
CD009593,22699434,0
CD009593,21857291,0
CD009593,20819248,0
CD009593,20819249,0
CD009593,21857298,0
CD009593,21665075,0
CD009593,18395264,0
CD009593,18045221,0
CD009593,22172249,0
CD009593,20382603,0
CD009593,20429401,0
CD009593,17935709,0
CD009593,21127129,0
CD009593,17978537,0
CD009593,22383101,0
CD009593,19700428,0
CD009593,18519560,0
CD009593,21191047,0
CD009593,18310851,0
CD009593,19681961,0
CD009593,21079429,0
CD009593,21079428,0
CD009593,18221509,0
CD009593,21834761,0
CD009593,21834760,0
CD009593,21834763,0
CD009593,21834762,0
CD009593,21834765,0
CD009593,21834766,0
CD009593,23056584,0
CD009593,19762990,0
CD009593,22396020,0
CD009593,22619222,0
CD009593,17964351,0
CD009593,22535987,0
CD009593,22335183,0
CD009593,22169554,0
CD009593,18204084,0
CD009593,20574192,0
CD009593,19023372,0
CD009593,21089459,0
CD009593,21512166,0
CD009593,22489312,0
CD009593,22037066,0
CD009593,20027499,0
CD009593,18614651,0
CD009593,18329613,0
CD009593,19405110,0
CD009593,18078110,0
CD009593,22971745,0
CD009593,21446129,0
CD009593,22885627,0
CD009593,17434895,0
CD009593,22983288,0
CD009593,22232126,0
CD009593,17968562,0
CD009593,20947432,0
CD009593,18541729,0
CD009593,19153056,0
CD009593,19812498,0
CD009593,22748017,0
CD009593,21293749,0
CD009593,22686035,0
CD009593,17655757,0
CD009593,22685600,0
CD009593,18763668,0
CD009593,19799983,0
CD009593,17971663,0
CD009593,20454556,0
CD009593,20064071,0
CD009593,19011423,0
CD009593,22747903,0
CD009593,20229576,0
CD009593,22964096,0
CD009593,20140359,0
CD009593,19740269,0
CD009593,22330931,0
CD009593,22114678,0
CD009593,21659413,0
CD009593,21659415,0
CD009593,21392454,0
CD009593,19146758,0
CD009593,23108933,0
CD009593,21392451,0
CD009593,17672065,0
CD009593,23365674,0
CD009593,18647456,0
CD009593,22038913,0
CD009593,19083169,0
CD009593,20466914,0
CD009593,23034211,1
CD009593,23033530,0
CD009593,18501019,0
CD009593,22003199,0
CD009593,21253470,0
CD009593,18687637,0
CD009593,19745033,0
CD009593,19018023,0
CD009593,20624978,0
CD009593,19436760,0
CD009593,20889902,0
CD009593,19140381,0
CD009593,19542476,0
CD009593,17672063,0
CD009593,19542475,0
CD009593,23158499,0
CD009593,21703887,0
CD009593,20551522,0
CD009593,17330364,0
CD009593,21932482,0
CD009593,22538034,0
CD009593,21709528,0
CD009593,20948963,0
CD009593,22164280,0
CD009593,23270417,0
CD009593,21219678,0
CD009593,21219679,0
CD009593,21258338,0
CD009593,21219674,0
CD009593,21219675,0
CD009593,21219676,0
CD009593,20351059,0
CD009593,23163188,0
CD009593,21429418,0
CD009593,21219672,0
CD009593,21323695,0
CD009593,21546200,0
CD009593,18382372,0
CD009593,17339629,0
CD009593,23104290,0
CD009593,18707239,0
CD009593,19124909,0
CD009593,16954653,0
CD009593,22790204,0
CD009593,16954651,0
CD009593,21150859,0
CD009593,19642133,0
CD009593,22326144,0
CD009593,22228698,0
CD009593,22238171,0
CD009593,23132320,0
CD009593,20420040,0
CD009593,19839451,0
CD009593,22987753,0
CD009593,17534845,0
CD009593,21955640,0
CD009593,21601205,0
CD009593,20663126,0
CD009593,19785499,0
CD009593,22810226,0
CD009593,19656502,0
CD009593,19170252,0
CD009593,17956342,0
CD009593,21940467,0
CD009593,20019339,0
CD009593,22684265,0
CD009593,20822846,0
CD009593,20332570,0
CD009593,21459967,0
CD009593,22470448,0
CD009593,19143071,0
CD009593,21851297,0
CD009593,19407047,0
CD009593,22654122,0
CD009593,22335058,0
CD009593,19554410,0
CD009593,18504527,0
CD009593,18234864,0
CD009593,22142398,0
CD009593,20409289,0
CD009593,21542929,0
CD009593,21958145,1
CD009593,21698146,0
CD009593,18446032,0
CD009593,21712242,0
CD009593,22919337,0
CD009593,21063968,0
CD009593,22304856,0
CD009593,21079427,0
CD009593,21079426,0
CD009593,20080381,0
CD009593,19635892,0
CD009593,21250925,0
CD009593,18398110,0
CD009593,20687990,0
CD009593,20822590,0
CD009593,20356361,0
CD009593,19575238,0
CD009593,23383015,0
CD009593,22082617,0
CD009593,22082616,0
CD009593,22082615,0
CD009593,18397329,0
CD009593,20851925,0
CD009593,17685201,0
CD009593,22899014,0
CD009593,17204512,0
CD009593,20644077,0
CD009593,23297616,0
CD009593,20233660,0
CD009593,21896814,0
CD009593,20457786,0
CD009593,17721107,0
CD009593,22044522,0
CD009593,20927191,0
CD009593,20448064,0
CD009593,19223132,0
CD009593,19437863,0
CD009593,17687905,0
CD009593,19144107,0
CD009593,20817712,0
CD009593,21956280,0
CD009593,19996188,0
CD009593,19779763,0
CD009593,22816505,0
CD009593,19430061,0
CD009593,21145582,0
CD009593,18241165,0
CD009593,21145581,0
CD009593,22290110,0
CD009593,19408888,0
CD009593,19154649,0
CD009593,19844718,0
CD009593,21536127,0
CD009593,20392349,0
CD009593,20392348,0
CD009593,19052030,0
CD009593,17264216,0
CD009593,20530031,0
CD009593,20392345,0
CD009593,20392344,0
CD009593,18974870,0
CD009593,17963522,0
CD009593,18293115,0
CD009593,22461690,0
CD009593,20375687,0
CD009593,19239361,0
CD009593,19692539,0
CD009593,19302011,0
CD009593,17986123,0
CD009593,17163576,0
CD009593,17986121,0
CD009593,22958262,0
CD009593,18096069,0
CD009593,18323579,0
CD009593,22084512,0
CD009593,17589337,0
CD009593,21867778,0
CD009593,18647461,0
CD009593,17589332,0
CD009593,17521596,0
CD009593,17955596,0
CD009593,22508197,0
CD009593,20376012,0
CD009593,17955595,0
CD009593,21547522,0
CD009593,21742254,0
CD009593,21719734,0
CD009593,22117839,0
CD009593,17949277,0
CD009593,22176628,0
CD009593,21167879,0
CD009593,21888159,0
CD009593,21723649,0
CD009593,18098068,0
CD009593,21745705,0
CD009593,19632818,0
CD009593,18098069,0
CD009593,17470475,0
CD009593,21337802,0
CD009593,19797672,0
CD009593,19540936,0
CD009593,18687540,0
CD009593,18692540,0
CD009593,22279812,0
CD009593,19323040,0
CD009593,22670901,0
CD009593,22670902,0
CD009593,17705978,0
CD009593,20347869,0
CD009593,22332895,0
CD009593,19090620,0
CD009593,22670908,0
CD009593,22341846,0
CD009593,20070964,0
CD009593,22341845,0
CD009593,19491672,0
CD009593,21537659,0
CD009593,22317983,0
CD009593,19928663,0
CD009593,20440058,0
CD009593,20559039,0
CD009593,22761299,0
CD009593,22558301,0
CD009593,17519106,0
CD009593,18689657,0
CD009593,17519101,0
CD009593,18226199,0
CD009593,21255421,0
CD009593,19536151,0
CD009593,17949402,0
CD009593,21045598,0
CD009593,20356393,0
CD009593,19666757,0
CD009593,22296211,0
CD009593,20163702,0
CD009593,20840594,0
CD009593,20956153,0
CD009593,20956154,0
CD009593,22021619,0
CD009593,20099683,0
CD009593,21148723,0
CD009593,21047999,0
CD009593,22991029,0
CD009593,18719178,0
CD009593,22547626,0
CD009593,21349097,0
CD009593,22291429,0
CD009593,18401981,0
CD009593,22547623,0
CD009593,19895902,0
CD009593,20152937,0
CD009593,18753334,0
CD009593,21349098,0
CD009593,22875898,0
CD009593,20949734,0
CD009593,19123075,0
CD009593,21439097,0
CD009593,21940474,0
CD009593,20951876,0
CD009593,17359565,0
CD009593,17366010,0
CD009593,19352493,0
CD009593,18595977,0
CD009593,20439709,0
CD009593,20596901,0
CD009593,20195632,0
CD009593,21266698,0
CD009593,20152856,0
CD009593,18306602,0
CD009593,22087516,0
CD009593,20972692,0
CD009593,22141602,0
CD009593,21458584,0
CD009593,21913368,0
CD009593,19339489,0
CD009593,18306609,0
CD009593,20937195,0
CD009593,20522497,0
CD009593,20371596,0
CD009593,20937190,0
CD009593,20937193,0
CD009593,20937192,0
CD009593,22200502,0
CD009593,23272097,0
CD009593,20050054,0
CD009593,20050055,0
CD009593,21893144,0
CD009593,22384153,0
CD009593,22343919,0
CD009593,20374328,0
CD009593,20500810,0
CD009593,20429968,0
CD009593,17586218,0
CD009593,17874481,0
CD009593,17845861,0
CD009593,23254420,0
CD009593,18753880,0
CD009593,20429966,0
CD009593,20049444,0
CD009593,22828646,0
CD009593,17146674,0
CD009593,19925957,0
CD009593,17709423,0
CD009593,18309981,0
CD009593,19925958,0
CD009593,18398944,0
CD009593,22984316,0
CD009593,22967250,0
CD009593,22137720,0
CD009593,20509902,0
CD009593,17644354,0
CD009593,21152708,0
CD009593,17869195,0
CD009593,22664508,1
CD009593,19524332,0
CD009593,18163500,0
CD009593,21762235,0
CD009593,22555166,1
CD009593,22283811,0
CD009593,18501022,0
CD009593,19878691,0
CD009593,22595213,0
CD009593,18534007,0
CD009593,19939510,0
CD009593,22421805,0
CD009593,23162137,0
CD009593,19295105,0
CD009593,22227965,0
CD009593,22984031,0
CD009593,20597236,0
CD009593,18467246,0
CD009593,22938756,0
CD009593,22938757,0
CD009593,17660015,0
CD009593,21282024,0
CD009593,20512795,0
CD009593,20482835,0
CD009593,19250549,0
CD009593,19646288,0
CD009593,21084459,0
CD009593,18271179,0
CD009593,22749242,0
CD009593,20803558,0
CD009593,22749249,0
CD009593,17970032,0
CD009593,21148232,0
CD009593,21148230,0
CD009593,22259925,0
CD009593,17785156,0
CD009593,21749756,0
CD009593,22510288,0
CD009593,21357997,0
CD009593,20074408,0
CD009593,22174226,0
CD009593,19788951,0
CD009593,18786804,0
CD009593,19268015,0
CD009593,19268014,0
CD009593,19000730,0
CD009593,17652484,0
CD009593,22022565,0
CD009593,18019185,0
CD009593,23144772,0
CD009593,22165276,0
CD009593,21844149,0
CD009593,19386033,0
CD009593,18216748,0
CD009593,21965498,0
CD009593,18565778,0
CD009593,18260239,0
CD009593,20060303,0
CD009593,23257228,0
CD009593,18201929,0
CD009593,22476716,0
CD009593,22476719,0
CD009593,22476718,0
CD009593,21943536,0
CD009593,23257227,0
CD009593,20889458,0
CD009593,18959625,0
CD009593,18288210,0
CD009593,18712587,0
CD009593,17965099,0
CD009593,19399264,0
CD009593,17442275,0
CD009593,21796347,0
CD009593,21056759,0
CD009593,17961771,0
CD009593,19660112,0
CD009593,22024399,0
CD009593,23350516,0
CD009593,20813062,0
CD009593,22239016,0
CD009593,20946415,0
CD009593,20505826,0
CD009593,23174139,0
CD009593,17298460,0
CD009593,19926636,0
CD009593,17542397,0
CD009593,21788780,0
CD009593,22712786,0
CD009593,23241911,0
CD009593,17552090,0
CD009593,17504793,0
CD009593,23303634,0
CD009593,22093707,0
CD009593,21726111,0
CD009593,19412539,0
CD009593,17639210,0
CD009593,22410186,0
CD009593,17639217,0
CD009593,17989118,0
CD009593,19609541,0
CD009593,20112851,0
CD009593,21326970,0
CD009593,21291845,0
CD009593,20587044,0
