topicid,pid,relevent_score
CD010438,4461416,0
CD010438,19762299,0
CD010438,16607076,0
CD010438,20042049,0
CD010438,7223223,0
CD010438,21330915,0
CD010438,4576350,0
CD010438,20813396,0
CD010438,12675727,0
CD010438,22782135,0
CD010438,6474360,0
CD010438,17976458,0
CD010438,4773766,0
CD010438,20080378,0
CD010438,4090829,0
CD010438,11778073,0
CD010438,21370413,0
CD010438,8217180,0
CD010438,716336,0
CD010438,22688554,0
CD010438,1894197,0
CD010438,18777584,0
CD010438,3739331,0
CD010438,22983449,0
CD010438,9614577,0
CD010438,8044318,0
CD010438,8044317,0
CD010438,23249928,0
CD010438,19583608,0
CD010438,11259890,0
CD010438,17459320,0
CD010438,19002044,0
CD010438,19002046,0
CD010438,11544618,0
CD010438,5481476,0
CD010438,4450184,0
CD010438,10199038,0
CD010438,21121898,0
CD010438,20017430,0
CD010438,19109232,0
CD010438,22304465,0
CD010438,1211572,0
CD010438,19882085,0
CD010438,19491662,0
CD010438,5071959,0
CD010438,8149040,0
CD010438,7146584,0
CD010438,2287155,0
CD010438,17258118,0
CD010438,57293,0
CD010438,57295,0
CD010438,3187934,0
CD010438,602993,0
CD010438,7598280,0
CD010438,21068699,0
CD010438,1495183,0
CD010438,20539913,0
CD010438,4130628,0
CD010438,10392682,0
CD010438,7774832,0
CD010438,8669648,0
CD010438,10758466,0
CD010438,16427376,0
CD010438,5091601,0
CD010438,8894755,0
CD010438,8323235,0
CD010438,16078928,0
CD010438,9973811,0
CD010438,19239406,0
CD010438,18388502,0
CD010438,18388501,0
CD010438,21414427,0
CD010438,4460739,0
CD010438,20005132,0
CD010438,2768161,0
CD010438,5535826,0
CD010438,11918831,0
CD010438,23104836,0
CD010438,15502045,0
CD010438,1172471,0
CD010438,8976770,0
CD010438,4688780,0
CD010438,5491671,0
CD010438,15562073,0
CD010438,18249329,0
CD010438,18249328,0
CD010438,20056447,0
CD010438,3781704,0
CD010438,7832189,0
CD010438,21505720,0
CD010438,10414779,0
CD010438,578482,0
CD010438,16387122,0
CD010438,578480,0
CD010438,7173257,0
CD010438,524317,0
CD010438,11341213,0
CD010438,5165168,0
CD010438,5561958,0
CD010438,9101644,0
CD010438,19418569,0
CD010438,10754382,0
CD010438,23205847,0
CD010438,22910635,0
CD010438,10048893,0
CD010438,7164678,0
CD010438,4540090,0
CD010438,14762869,0
CD010438,15516349,0
CD010438,22901719,0
CD010438,18795093,0
CD010438,21475775,0
CD010438,20807229,0
CD010438,17061631,0
CD010438,5126856,0
CD010438,19596760,0
CD010438,4099550,0
CD010438,4108748,0
CD010438,9556230,0
CD010438,4212608,0
CD010438,788222,0
CD010438,11426361,0
CD010438,10171977,0
CD010438,21106098,0
CD010438,18613942,0
CD010438,17469409,0
CD010438,10515036,0
CD010438,958100,0
CD010438,20514421,0
CD010438,19705690,0
CD010438,4272653,0
CD010438,21543036,0
CD010438,4114125,0
CD010438,15000000,0
CD010438,20594086,0
CD010438,12505922,0
CD010438,12505923,0
CD010438,21594225,0
CD010438,17059810,0
CD010438,16154347,0
CD010438,9278828,0
CD010438,18993055,0
CD010438,19856870,0
CD010438,22097979,0
CD010438,19320829,0
CD010438,7466305,0
CD010438,4668372,0
CD010438,1725629,0
CD010438,8111053,0
CD010438,3196810,0
CD010438,21330940,1
CD010438,926713,0
CD010438,5481303,0
CD010438,16647482,0
CD010438,19331653,0
CD010438,16647480,0
CD010438,23153876,0
CD010438,7892968,0
CD010438,7892969,0
CD010438,20135059,0
CD010438,1129830,0
CD010438,21872302,0
CD010438,18600098,0
CD010438,15892080,0
CD010438,4462001,0
CD010438,22029598,0
CD010438,9807604,0
CD010438,21598443,0
CD010438,4635548,0
CD010438,7706202,0
CD010438,16420574,0
CD010438,10481860,0
CD010438,20950825,0
CD010438,9621258,0
CD010438,20377327,0
CD010438,20807172,0
CD010438,4677657,0
CD010438,8896022,0
CD010438,8889419,0
CD010438,16221315,0
CD010438,7785150,0
CD010438,22375889,0
CD010438,9128188,0
CD010438,14742357,0
CD010438,20614571,0
CD010438,21955460,0
CD010438,18844500,0
CD010438,21429567,0
CD010438,8924744,0
CD010438,3619091,0
CD010438,19361030,0
CD010438,10781265,0
CD010438,10475284,0
CD010438,17179819,0
CD010438,17845651,0
CD010438,4360448,0
CD010438,7257238,0
CD010438,4075737,0
CD010438,5269686,0
CD010438,20885299,0
CD010438,4217894,0
CD010438,17097924,0
CD010438,5452572,0
CD010438,19567543,0
CD010438,11011805,0
CD010438,5481889,0
CD010438,1080460,0
CD010438,20400895,0
CD010438,16931713,0
CD010438,17709365,0
CD010438,20452885,0
CD010438,2085237,0
CD010438,4128355,0
CD010438,17242101,0
CD010438,17242103,0
CD010438,16037156,0
CD010438,1085694,0
CD010438,21180269,0
CD010438,19246310,0
CD010438,22463102,0
CD010438,7412103,0
CD010438,8747684,0
CD010438,19101285,0
CD010438,21840203,0
CD010438,21120773,0
CD010438,21899867,1
CD010438,3604178,0
CD010438,4433914,0
CD010438,2094568,0
CD010438,1170359,0
CD010438,5064404,0
CD010438,998877,0
CD010438,19132237,0
CD010438,10439733,0
CD010438,23138460,0
CD010438,18565966,0
CD010438,17299655,0
CD010438,23354242,0
CD010438,4116122,0
CD010438,22918041,0
CD010438,12181832,0
CD010438,3385834,0
CD010438,961206,0
CD010438,15166942,0
CD010438,6601877,0
CD010438,19175547,0
CD010438,11577,0
CD010438,11575,0
CD010438,18445011,0
CD010438,12494413,0
CD010438,16374273,0
CD010438,4252260,0
CD010438,12453943,0
CD010438,11473892,0
CD010438,20455183,0
CD010438,8564676,0
CD010438,20007735,0
CD010438,22275078,0
CD010438,9024484,0
CD010438,5483957,0
CD010438,397710,0
CD010438,12851533,0
CD010438,8783998,0
CD010438,23184484,0
CD010438,11759889,0
CD010438,16106894,0
CD010438,18930953,0
CD010438,18583193,0
CD010438,17287631,0
CD010438,5140392,0
