topicid,pid,relevent_score
CD010409,3303982,0
CD010409,7524465,0
CD010409,8919280,0
CD010409,11698000,0
CD010409,11698007,0
CD010409,12055589,0
CD010409,14525573,0
CD010409,14525572,0
CD010409,16358875,0
CD010409,9140313,0
CD010409,20842727,0
CD010409,17124381,0
CD010409,9415645,0
CD010409,782173,0
CD010409,12182389,0
CD010409,5136323,0
CD010409,7525418,0
CD010409,21220616,0
CD010409,17698113,0
CD010409,16938815,0
CD010409,4006453,0
CD010409,3426065,0
CD010409,15112245,0
CD010409,12692952,0
CD010409,13310288,0
CD010409,6115501,0
CD010409,3090836,0
CD010409,6115509,0
CD010409,5751206,0
CD010409,10889905,0
CD010409,18030193,0
CD010409,21879263,0
CD010409,758879,0
CD010409,17761270,0
CD010409,12065771,0
CD010409,12065778,0
CD010409,3408055,0
CD010409,5271609,0
CD010409,4819218,0
CD010409,10894407,0
CD010409,1788076,0
CD010409,16733205,0
CD010409,21763587,0
CD010409,21763580,0
CD010409,13407572,0
CD010409,15082580,0
CD010409,12350484,0
CD010409,17967656,0
CD010409,19478638,0
CD010409,19263171,0
CD010409,2588734,0
CD010409,16883438,0
CD010409,10733323,0
CD010409,18849863,0
CD010409,4180625,0
CD010409,1497928,0
CD010409,13655807,0
CD010409,20174806,0
CD010409,14427009,0
CD010409,6385504,0
CD010409,22047383,0
CD010409,17708546,0
CD010409,7439890,0
CD010409,3568592,0
CD010409,4598053,0
CD010409,2064427,0
CD010409,668965,0
CD010409,6433799,0
CD010409,17761496,0
CD010409,9425333,0
CD010409,9425332,0
CD010409,9425335,0
CD010409,9425334,0
CD010409,9425336,0
CD010409,2459161,0
CD010409,13364121,0
CD010409,6580861,0
CD010409,20807825,0
CD010409,4249071,0
CD010409,21508736,0
CD010409,21508734,0
CD010409,10206806,0
CD010409,4302242,0
CD010409,4653757,0
CD010409,9081950,0
CD010409,11107057,0
CD010409,17592275,0
CD010409,11107051,0
CD010409,11107050,0
CD010409,7585008,0
CD010409,14570375,0
CD010409,4672836,0
CD010409,15675596,0
CD010409,3326563,0
CD010409,15675592,0
CD010409,11044357,0
CD010409,14746773,0
CD010409,8454424,0
CD010409,3950823,0
CD010409,8526083,0
CD010409,11518545,0
CD010409,23414997,0
CD010409,2461150,0
CD010409,23414995,0
CD010409,7002651,0
CD010409,3426060,0
CD010409,22917220,0
CD010409,17166999,0
CD010409,17166998,0
CD010409,20105298,0
CD010409,8528481,0
CD010409,4134639,0
CD010409,20730866,0
CD010409,16033477,0
CD010409,6461130,0
CD010409,7786441,0
CD010409,18201752,0
CD010409,18201753,0
CD010409,16418489,0
CD010409,7781791,0
CD010409,10235504,0
CD010409,6991093,0
CD010409,5041704,0
CD010409,17099786,0
CD010409,14392240,0
CD010409,5629017,0
CD010409,4200601,0
CD010409,5792942,0
CD010409,19147422,0
CD010409,10979122,0
CD010409,10660766,0
CD010409,15647952,0
CD010409,4634147,0
CD010409,12752279,0
CD010409,12569283,0
CD010409,21298916,0
CD010409,19305107,0
CD010409,3433586,0
CD010409,19185161,0
CD010409,1373548,0
CD010409,13655429,0
CD010409,2178768,0
CD010409,13399023,0
CD010409,94545,0
CD010409,6347215,0
CD010409,13399027,0
CD010409,1463543,0
CD010409,4755895,0
CD010409,19042946,0
CD010409,9417462,0
CD010409,11063666,0
CD010409,4899870,0
CD010409,22271546,0
CD010409,11063662,0
CD010409,11342317,0
CD010409,11342312,0
CD010409,6603406,0
CD010409,19960317,0
CD010409,6106591,0
CD010409,21702922,0
CD010409,6521945,0
CD010409,6982186,0
CD010409,17584911,0
CD010409,12680893,0
CD010409,1953117,0
CD010409,13693127,0
CD010409,9302562,0
CD010409,14663291,0
CD010409,13601680,0
CD010409,4478156,0
CD010409,3004743,0
CD010409,17637539,0
CD010409,14054202,0
CD010409,2504443,0
CD010409,8677760,0
CD010409,5558704,0
CD010409,7174318,0
CD010409,22704061,0
CD010409,14246704,0
CD010409,11299829,0
CD010409,6481353,0
CD010409,4825304,0
CD010409,6794557,0
CD010409,2099716,0
CD010409,5737317,0
CD010409,9919453,0
CD010409,11172956,0
CD010409,22134751,0
CD010409,11172954,0
CD010409,6409755,0
CD010409,22375085,0
CD010409,3315179,0
CD010409,7122462,0
CD010409,15359642,0
CD010409,21173123,0
CD010409,18070430,0
CD010409,21726347,0
CD010409,12935414,0
CD010409,11036095,0
CD010409,17313121,0
CD010409,3324076,0
CD010409,17127851,0
CD010409,16941966,0
CD010409,10497009,0
CD010409,5071562,0
CD010409,13674257,0
CD010409,22006649,0
CD010409,3873687,0
CD010409,12579212,0
CD010409,12790359,0
CD010409,19479654,0
CD010409,10509045,0
CD010409,16949709,0
CD010409,11105028,0
CD010409,7009354,0
CD010409,6882481,0
CD010409,7793478,0
CD010409,18330263,0
CD010409,22504872,0
CD010409,348297,0
CD010409,14454479,0
CD010409,22538557,0
CD010409,14634391,0
CD010409,15067089,0
CD010409,2173886,0
CD010409,9407990,0
CD010409,8909324,0
CD010409,2678407,0
CD010409,572086,0
CD010409,4342486,0
CD010409,10533740,0
CD010409,4992804,0
CD010409,16480002,0
CD010409,8559703,0
CD010409,10706186,0
CD010409,93135,0
CD010409,1377038,0
CD010409,14361178,0
CD010409,5864444,0
CD010409,5864446,0
CD010409,15190788,0
CD010409,14491195,0
CD010409,22475765,0
CD010409,15363278,0
CD010409,19834725,0
CD010409,6603526,0
CD010409,19834727,0
CD010409,16505412,0
CD010409,1478803,0
CD010409,3969766,0
CD010409,3969765,0
CD010409,23259286,0
CD010409,8877391,0
CD010409,2410254,0
CD010409,15545973,0
CD010409,12736574,0
CD010409,17052883,0
CD010409,7450798,0
CD010409,3424518,0
CD010409,4521778,0
CD010409,10803071,0
CD010409,1660852,0
CD010409,22575258,0
CD010409,19580406,0
CD010409,22842267,0
CD010409,18262818,0
CD010409,6459505,0
CD010409,7313545,0
CD010409,534842,0
CD010409,14140856,0
CD010409,534841,0
CD010409,16906416,0
CD010409,196346,0
CD010409,7487374,0
CD010409,22355061,0
CD010409,14697429,0
CD010409,14697428,0
CD010409,15503256,0
CD010409,15196205,0
CD010409,467020,0
CD010409,15951602,0
CD010409,20159750,0
CD010409,9778886,0
CD010409,6095545,0
CD010409,21586933,0
CD010409,11500641,0
CD010409,14009753,0
CD010409,5037280,0
CD010409,21334720,0
CD010409,5996581,0
CD010409,2910360,0
CD010409,9017998,0
CD010409,2393878,0
CD010409,10561775,0
CD010409,19470420,0
CD010409,23254284,0
CD010409,6234057,0
CD010409,1109291,0
CD010409,11161851,0
CD010409,14756470,0
CD010409,19117975,0
CD010409,8398321,0
CD010409,6316750,0
CD010409,19321680,0
CD010409,10646841,0
CD010409,6700673,0
CD010409,6629864,0
CD010409,15624317,0
CD010409,11247391,0
CD010409,21862206,0
CD010409,4838858,0
CD010409,21464026,0
CD010409,2736139,0
CD010409,3296738,0
CD010409,5053222,0
CD010409,3890516,0
CD010409,9236921,0
CD010409,8537683,0
CD010409,14072311,0
CD010409,15307019,0
CD010409,7668881,0
CD010409,3540244,0
CD010409,3012956,0
CD010409,10846832,0
CD010409,12634963,0
CD010409,12634960,0
CD010409,2947882,0
CD010409,20482388,0
CD010409,16438859,0
CD010409,10798556,0
CD010409,2996462,0
CD010409,7510724,0
CD010409,6426396,0
CD010409,22689316,0
CD010409,9608358,0
CD010409,11471485,0
CD010409,4323834,0
CD010409,1357298,0
CD010409,7496966,0
CD010409,22955911,0
CD010409,648012,0
CD010409,2745769,0
CD010409,20664356,0
CD010409,18786801,0
CD010409,12218463,0
CD010409,5819958,0
CD010409,703970,0
CD010409,15365096,0
CD010409,8524815,0
CD010409,17331418,0
CD010409,2602075,0
CD010409,5076804,0
CD010409,637105,0
CD010409,21665421,0
CD010409,14342395,0
CD010409,14759410,0
CD010409,10679297,0
CD010409,7756366,0
CD010409,4745160,0
CD010409,12132822,0
CD010409,21531597,0
CD010409,16050465,0
CD010409,22156007,0
CD010409,22580618,0
CD010409,8010208,0
CD010409,8085388,0
CD010409,6713592,0
CD010409,23350517,0
CD010409,13354364,0
CD010409,7847013,0
CD010409,23063613,0
CD010409,23063612,0
CD010409,9724374,0
CD010409,7448707,0
CD010409,20627337,0
CD010409,7448701,0
CD010409,17298469,0
CD010409,4809757,0
CD010409,8537087,0
CD010409,15625942,0
CD010409,5942775,0
CD010409,906244,0
CD010409,13626330,0
CD010409,20212256,0
CD010409,16009528,0
CD010409,22155677,0
CD010409,1209475,0
CD010409,19179896,0
CD010409,8343352,0
CD010409,5830613,0
CD010409,17192916,0
CD010409,17192917,0
CD010409,6781251,0
CD010409,17192913,0
