topicid,pid,relevent_score
CD011975,6450823,0
CD011975,17123520,0
CD011975,17363912,0
CD011975,9015029,0
CD011975,15284776,0
CD011975,17554802,0
CD011975,17554803,1
CD011975,9015026,0
CD011975,10932977,1
CD011975,1766934,0
CD011975,16245371,0
CD011975,12867693,0
CD011975,10214831,0
CD011975,14733311,0
CD011975,2449256,0
CD011975,1722579,0
CD011975,10754161,0
CD011975,10719323,0
CD011975,10719325,1
CD011975,10719324,0
CD011975,1554021,0
CD011975,16555340,0
CD011975,2884503,0
CD011975,15763782,0
CD011975,16753701,0
CD011975,7653975,0
CD011975,9095934,0
CD011975,17875298,0
CD011975,9385124,0
CD011975,8999385,0
CD011975,12534099,0
CD011975,15708112,0
CD011975,14746340,1
CD011975,9727755,0
CD011975,1694288,1
CD011975,2147397,0
CD011975,18644177,0
CD011975,12571155,0
CD011975,16193463,0
CD011975,16193465,0
CD011975,17169211,0
CD011975,8134731,0
CD011975,9793975,0
CD011975,15229837,0
CD011975,9793973,0
CD011975,10370769,1
CD011975,9793971,0
CD011975,9793970,1
CD011975,12972836,0
CD011975,7597466,0
CD011975,8196797,0
CD011975,7837124,0
CD011975,17605813,0
CD011975,19281576,0
CD011975,17555049,0
CD011975,20014361,0
CD011975,6241174,0
CD011975,11858892,0
CD011975,9050928,0
CD011975,9050924,0
CD011975,18041410,0
CD011975,8357367,0
CD011975,3631080,0
CD011975,8357023,0
CD011975,20194112,0
CD011975,1973343,0
CD011975,12124691,1
CD011975,3857214,0
CD011975,2339711,0
CD011975,12124697,0
CD011975,12124698,0
CD011975,1386562,0
CD011975,20332164,0
CD011975,14970993,0
CD011975,14970992,0
CD011975,7971770,0
CD011975,10694691,0
CD011975,9003959,0
CD011975,10694694,0
CD011975,16318619,0
CD011975,10969563,0
CD011975,21135418,0
CD011975,9509547,0
CD011975,12014236,0
CD011975,10234332,0
CD011975,10234333,0
CD011975,14725944,0
CD011975,10381824,0
CD011975,10694347,0
CD011975,8343748,0
CD011975,12210331,0
CD011975,12039105,0
CD011975,2527462,0
CD011975,11304566,0
CD011975,15047479,0
CD011975,17292744,0
CD011975,20956719,0
CD011975,6219060,0
CD011975,18506747,0
CD011975,7514291,1
CD011975,9952085,0
CD011975,11756356,0
CD011975,15678412,0
CD011975,1612527,0
CD011975,21548127,0
CD011975,9277637,0
CD011975,2527796,0
CD011975,15579656,0
CD011975,12813759,0
CD011975,1554022,0
CD011975,12508621,0
CD011975,20230315,0
CD011975,15300743,0
CD011975,15300745,0
CD011975,15300746,0
CD011975,14594321,0
CD011975,8408497,0
CD011975,19073917,0
CD011975,3460576,0
CD011975,18461550,1
CD011975,8441983,0
CD011975,18319270,0
CD011975,16360490,0
CD011975,15690554,0
CD011975,16121762,0
CD011975,18839465,0
CD011975,10730073,1
CD011975,12531583,0
CD011975,16648415,0
CD011975,16648416,0
CD011975,1488987,0
CD011975,1488986,0
CD011975,2931250,0
CD011975,14748689,0
CD011975,2425200,0
CD011975,9511974,0
CD011975,20679399,0
CD011975,9491853,0
CD011975,19549449,0
CD011975,14723746,1
CD011975,160885,0
