pid,score
15462104,42.19381
19712254,42.09949
9575401,38.98282
19783341,38.97843
20948378,37.52157
11683822,36.515804
10933155,36.001827
15996243,35.55554
14636911,33.56653
20436705,33.463577
7986481,32.886044
10450738,32.850983
15848702,32.811764
7955310,32.611355
17845634,32.263824
12713716,31.167896
12913060,31.066732
9158024,30.991207
17085983,30.370947
11567589,30.061195
19416771,29.994333
8657415,29.682014
20308894,29.223661
19919611,29.194817
1837116,28.99157
19833903,28.647783
10386414,28.455975
12742493,28.172935
19164320,28.03271
20299981,27.973927
19040561,27.803108
17172251,27.800865
18165772,27.593481
16640517,27.574703
9100051,27.539618
16636584,27.13776
18319217,26.996603
7982418,26.793224
12617333,26.771973
14697941,26.646067
17699219,26.536655
8231036,26.374222
16085465,26.23397
19268412,26.153358
15013330,26.007107
12481147,25.917982
15200454,25.765802
11111956,25.59837
16014069,25.585941
7047115,25.487938
18510627,25.37871
15374805,25.242273
20649758,25.23747
1357450,24.951622
11127308,24.892479
19644822,24.750574
20970625,24.557453
17505133,24.542017
15539124,24.470482
11022652,24.345215
17533028,24.344446
12703884,24.272263
6355509,24.250488
19886337,24.231686
19100414,24.059477
11936426,24.043228
10352196,23.978317
2353652,23.887835
11777319,23.827066
20690090,23.788048
16030034,23.781746
3532789,23.623388
18589097,23.61937
15943627,23.358862
19852148,23.320377
18550064,23.209435
9113492,23.116123
15912119,23.074226
16647439,22.941267
16952302,22.746206
8932262,22.673492
20090315,22.612688
16080976,22.539526
17047442,22.276411
15213315,22.229357
2226509,22.131857
12945083,22.121567
14717425,21.992746
12900820,21.934858
2029013,21.824638
16216854,21.779785
11725913,21.736202
19692998,21.721626
19321942,21.63632
16298258,21.61203
12975596,21.600054
15848540,21.557926
20200622,21.507935
19886334,21.451515
15743997,21.416294
16647461,21.32232
15110601,21.302557
12382405,21.285295
12538744,21.2546
17640315,20.890911
15241739,20.885048
19059594,20.882437
19939822,20.869827
20237457,20.858395
1777585,20.759966
20019646,20.710064
16202107,20.639141
12694344,20.598797
15205654,20.53197
8915964,20.518045
9564946,20.517225
16539621,20.459574
11146683,20.437853
19362802,20.431759
2678807,20.296997
360837,20.29034
17185155,20.14321
18987306,20.141914
12010906,20.140282
9738122,20.122879
9464592,19.981642
15736585,19.965418
16815856,19.949135
8418631,19.921242
18086692,19.892506
19369689,19.89084
15375022,19.888498
9135610,19.75672
7731145,19.692984
16871241,19.68239
20039505,19.612335
20586902,19.596935
10147633,19.536587
15761631,19.504879
20501456,19.494043
15252163,19.481575
8861439,19.470497
20350504,19.456459
17550928,19.454762
17132882,19.449558
16647710,19.44947
18805157,19.434195
18271835,19.401506
9216132,19.39586
18984450,19.386051
16820623,19.312746
15985387,19.276768
12641882,19.168041
11172558,19.029442
2300998,19.025835
18562059,18.976278
16251246,18.955235
10827380,18.941154
6372457,18.915668
17236656,18.905487
17520568,18.893755
10977792,18.88654
18928155,18.884684
19945953,18.871973
8499068,18.871605
14750097,18.812363
18417740,18.788548
18721508,18.780304
15496174,18.59227
17389785,18.587343
18403432,18.586187
20633852,18.54915
11172555,18.529922
17364118,18.505781
16534221,18.339031
8979003,18.324184
16741650,18.256685
19306514,18.251242
19667039,18.241755
19194569,18.22901
20586900,18.168514
15198880,18.146702
10659582,18.144476
16437333,18.140759
7847356,18.104944
15458460,18.060436
19944310,18.041452
17140167,18.020763
20648438,18.000713
18191738,17.97102
6351648,17.964165
9807034,17.950243
18982357,17.901419
16911184,17.875366
6965831,17.803482
17970775,17.76423
15481627,17.757896
19853864,17.744457
17507891,17.701324
20798338,17.696884
12195401,17.67929
18810699,17.622581
17700161,17.594475
19159995,17.584171
9404111,17.554205
11052267,17.534786
16968482,17.527601
16980518,17.50137
11679096,17.482584
9431840,17.466127
3518165,17.432253
635507,17.424534
19179987,17.392021
14712426,17.38167
19395951,17.370668
16340725,17.352917
8437387,17.292795
17374087,17.25254
16863609,17.250969
300984,17.242456
18818684,17.238209
10970980,17.203844
16821493,17.185616
11232976,17.141937
12358138,17.108744
18442534,17.10699
14735034,17.090918
18984459,17.060898
19088537,17.021751
19765448,17.003637
12437406,16.986141
9141000,16.97657
19129856,16.970942
1436308,16.967796
19660392,16.940893
10808299,16.93351
9604070,16.925531
11172556,16.924278
8035633,16.922808
15939068,16.921719
9198049,16.91455
11773471,16.860271
16282683,16.851437
19379873,16.848623
16500488,16.771996
17925609,16.754522
16923438,16.743488
8450597,16.733114
15983955,16.71416
15956822,16.648586
16408115,16.611816
18234846,16.548908
16821026,16.525146
2014921,16.519081
16793151,16.498423
8314645,16.49687
16245242,16.445675
19387250,16.444904
19304128,16.439022
11423581,16.43409
15633658,16.431002
18580053,16.426361
8461627,16.410255
20381999,16.409834
20233537,16.395996
19774498,16.395996
10544610,16.389389
19574342,16.35475
17699471,16.353373
9648086,16.34933
17239676,16.34434
19516174,16.343576
17700401,16.328348
15059406,16.296265
18981625,16.285769
19781704,16.26663
2667345,16.264559
10926109,16.238361
16938228,16.230486
17221034,16.220556
343680,16.210108
17667211,16.193668
15216484,16.173042
9813755,16.148655
19339425,16.140808
