pid,score
18287270,50.61837
12790355,49.298798
21764801,47.664005
16158009,47.57089
17531450,46.599136
22166451,46.464046
18445746,46.43838
20605004,45.880295
21940621,45.874165
17222480,45.838257
20385910,45.380898
20541287,44.838066
20539026,44.566555
21762928,44.22739
19660834,44.041496
22872307,43.96565
20332639,43.89361
18367705,43.318035
23142262,42.901615
15747152,42.8997
19142633,42.78288
21640440,42.424744
19819300,42.159847
19073399,42.159695
15955934,42.043163
20632026,41.423786
18021379,41.423584
17548777,41.157173
23179062,41.060112
20738809,40.940536
19693778,40.71461
23182881,40.570503
20061645,40.55917
16204712,40.523636
18566819,40.17029
14722656,40.135754
18048105,39.642876
20447873,39.590622
22551733,39.524338
22343502,38.948868
15876977,38.899475
22972646,38.74507
20016455,38.376457
16247783,38.332607
19182460,38.304073
20592257,38.266914
19443597,37.99297
19040787,37.98919
10662962,37.978424
17917455,37.79695
9470127,37.72102
21280088,37.640892
7605624,37.477818
12603252,37.36566
22892349,37.031155
12819409,37.01814
23243071,37.00586
20977325,36.94719
23109153,36.74163
19939228,36.739388
15312816,36.602123
16709580,36.558304
17631544,36.44447
21276863,36.297455
18648805,36.251255
20430977,36.193108
9700661,36.15013
23047371,36.08739
11526211,36.00074
16311757,35.982662
22592018,35.930252
20693641,35.88259
18344436,35.882263
19689235,35.848557
12940841,35.822186
17028562,35.77869
22510256,35.635517
17413016,35.442642
19946781,35.42515
16110265,35.326176
22796873,35.292812
18803648,35.173046
18165848,35.083218
22441582,34.706944
19770055,34.705597
20858977,34.49402
22365486,34.480274
17413018,34.37884
20205671,34.264984
22297644,34.263866
21971479,34.223003
9014454,34.2052
19021838,34.18793
2601095,34.1529
20688420,34.151867
21236349,33.764317
22383132,33.72284
12649841,33.721455
17479980,33.69454
19076441,33.689766
18227990,33.54462
20606450,33.284637
19137294,33.25501
17432181,33.14041
19001534,33.079372
19560101,32.90349
9389593,32.810726
19018949,32.63605
23050829,32.457024
16679762,32.28248
20705437,32.146545
22213821,32.124256
18631997,32.0872
21670386,32.001884
20733303,31.99068
22457741,31.930405
10544727,31.921036
1491741,31.87021
8334774,31.866558
17620873,31.864412
19587325,31.810863
21318476,31.637661
23112868,31.637285
19940172,31.635187
16292330,31.514006
12707450,31.480011
20163446,31.453953
22929226,31.263273
22868352,31.181923
15937303,31.10188
11445252,31.087708
21675596,30.871561
21276856,30.866621
18779428,30.835617
12821520,30.764046
8488956,30.757019
21195652,30.726303
15623696,30.55336
20451868,30.462166
20860570,30.231586
21498904,30.050705
7659917,29.944387
21914395,29.942234
12764551,29.848415
12417392,29.499617
3487046,29.485426
12636180,29.472078
22115832,29.456852
19332421,29.432192
20451870,29.389816
20202480,29.325766
21674695,29.290806
19330195,29.210684
22044532,29.189325
20472978,29.180609
21321269,29.118145
11277595,29.06836
22044023,28.936926
18376055,28.758026
20538374,28.438248
20646515,28.413027
10923659,28.35226
16550383,28.294838
8113882,28.289982
20837822,28.269949
8358518,28.248705
10846718,28.242964
7828614,28.154055
21325653,28.086859
12593416,28.040895
